company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,pax_load,load_factor,transfer_bags,origin_bags,total_checked_bags,transfer_bag_ratio,total_ssr_count,ssr_category
UA,422,2025-08-14,ORD,ATH,2025-08-14 16:15:00+00:00,2025-08-15 10:30:00+00:00,2025-08-14 16:18:00+00:00,2025-08-15 10:34:00+00:00,318,B787-10,Mainline,185,186,155,3.0,311,0.9779874213836478,191.0,123.0,314.0,0.60828025477707,14.0,High SSR (>5)
UA,561,2025-08-04,ORD,MCI,2025-08-04 12:45:00+00:00,2025-08-04 14:22:00+00:00,2025-08-04 12:41:00+00:00,2025-08-04 14:04:00+00:00,179,B737-900,Mainline,67,74,56,-4.0,178,0.994413407821229,31.0,67.0,98.0,0.3163265306122449,4.0,Medium SSR (1-5)
UA,611,2025-08-04,ORD,SFO,2025-08-04 07:20:00+00:00,2025-08-04 10:02:00+00:00,2025-08-04 07:17:00+00:00,2025-08-04 09:49:00+00:00,234,B757-300,Mainline,95,94,72,-3.0,234,1.0,7.0,120.0,127.0,0.0551181102362204,0.0,Low SSR (0)
UA,1815,2025-08-10,ORD,MSY,2025-08-10 10:50:00+00:00,2025-08-10 13:20:00+00:00,2025-08-10 10:56:00+00:00,2025-08-10 13:26:00+00:00,200,A321-2NX,Mainline,71,57,62,6.0,151,0.755,32.0,85.0,117.0,0.2735042735042735,4.0,Medium SSR (1-5)
OO,4809,2025-08-12,ORD,ICT,2025-08-12 09:03:00+00:00,2025-08-12 11:21:00+00:00,2025-08-12 09:07:00+00:00,2025-08-12 11:10:00+00:00,76,ERJ-175,Express,72,106,34,4.0,59,0.7763157894736842,25.0,16.0,41.0,0.6097560975609756,3.0,Medium SSR (1-5)
UA,1576,2025-08-07,ORD,LGA,2025-08-07 20:00:00+00:00,2025-08-07 23:22:00+00:00,2025-08-07 20:45:00+00:00,2025-08-08 00:02:00+00:00,166,B737-800,Mainline,55,67,51,45.0,164,0.9879518072289156,14.0,53.0,67.0,0.208955223880597,0.0,Low SSR (0)
UA,2133,2025-08-01,ORD,EWR,2025-08-01 15:40:00+00:00,2025-08-01 19:14:00+00:00,2025-08-01 17:27:00+00:00,2025-08-01 20:30:00+00:00,176,B757-200,Mainline,110,151,122,107.0,172,0.9772727272727272,31.0,112.0,143.0,0.2167832167832167,5.0,Medium SSR (1-5)
UA,399,2025-08-11,ORD,BOS,2025-08-11 11:05:00+00:00,2025-08-11 14:42:00+00:00,2025-08-11 11:00:00+00:00,2025-08-11 14:26:00+00:00,166,B737-MAX8,Mainline,70,78,51,-5.0,157,0.9457831325301204,15.0,61.0,76.0,0.1973684210526315,2.0,Medium SSR (1-5)
UA,2200,2025-08-01,ORD,SEA,2025-08-01 21:16:00+00:00,2025-08-01 23:59:00+00:00,2025-08-01 21:34:00+00:00,2025-08-01 23:45:00+00:00,166,B737-MAX8,Mainline,63,64,51,18.0,162,0.9759036144578314,63.0,24.0,87.0,0.7241379310344828,7.0,High SSR (>5)
OO,5631,2025-08-05,ORD,DAY,2025-08-05 18:25:00+00:00,2025-08-05 20:57:00+00:00,2025-08-05 18:19:00+00:00,2025-08-05 20:40:00+00:00,50,CRJ-550,Express,94,79,29,-6.0,50,1.0,31.0,0.0,31.0,1.0,1.0,Medium SSR (1-5)
UA,1010,2025-08-10,ORD,DCA,2025-08-10 08:00:00+00:00,2025-08-10 10:56:00+00:00,2025-08-10 08:00:00+00:00,2025-08-10 10:56:00+00:00,150,A320-200,Mainline,13,42,46,0.0,150,1.0,53.0,28.0,81.0,0.654320987654321,7.0,High SSR (>5)
UA,2333,2025-08-13,ORD,BWI,2025-08-13 10:46:00+00:00,2025-08-13 13:48:00+00:00,2025-08-13 10:43:00+00:00,2025-08-13 13:35:00+00:00,179,B737-900,Mainline,84,97,56,-3.0,175,0.9776536312849162,67.0,47.0,114.0,0.5877192982456141,3.0,Medium SSR (1-5)
G7,4546,2025-08-07,ORD,AVP,2025-08-07 18:35:00+00:00,2025-08-07 21:43:00+00:00,2025-08-07 18:42:00+00:00,2025-08-07 21:52:00+00:00,50,CRJ-550,Express,95,31,29,7.0,47,0.94,18.0,2.0,20.0,0.9,2.0,Medium SSR (1-5)
UA,1328,2025-08-15,ORD,SMF,2025-08-15 09:05:00+00:00,2025-08-15 11:46:00+00:00,2025-08-15 09:16:00+00:00,2025-08-15 11:34:00+00:00,200,A321-2NX,Mainline,6746,6737,62,11.0,169,0.845,68.0,28.0,96.0,0.7083333333333334,5.0,Medium SSR (1-5)
UA,2387,2025-08-10,ORD,MCO,2025-08-10 06:00:00+00:00,2025-08-10 09:47:00+00:00,2025-08-10 05:49:00+00:00,2025-08-10 09:27:00+00:00,179,B737-MAX9,Mainline,774,315,56,-11.0,179,1.0,29.0,112.0,141.0,0.2056737588652482,1.0,Medium SSR (1-5)
UA,1100,2025-08-03,ORD,PDX,2025-08-03 07:10:00+00:00,2025-08-03 09:42:00+00:00,2025-08-03 07:05:00+00:00,2025-08-03 09:29:00+00:00,200,A321-2NX,Mainline,105,103,68,-5.0,143,0.715,5.0,39.0,44.0,0.1136363636363636,4.0,Medium SSR (1-5)
OO,5275,2025-08-10,ORD,DLH,2025-08-10 20:15:00+00:00,2025-08-10 22:00:00+00:00,2025-08-10 21:14:00+00:00,2025-08-10 23:00:00+00:00,50,CRJ-550,Express,85,43,29,59.0,50,1.0,43.0,11.0,54.0,0.7962962962962963,4.0,Medium SSR (1-5)
UA,1531,2025-08-04,ORD,DSM,2025-08-04 20:20:00+00:00,2025-08-04 21:47:00+00:00,2025-08-04 21:04:00+00:00,2025-08-04 22:06:00+00:00,126,A319-100,Mainline,105,46,43,44.0,115,0.9126984126984128,65.0,16.0,81.0,0.8024691358024691,0.0,Low SSR (0)
UA,1933,2025-08-02,ORD,LAS,2025-08-02 08:47:00+00:00,2025-08-02 10:55:00+00:00,2025-08-02 10:07:00+00:00,2025-08-02 11:47:00+00:00,179,B737-900,Mainline,8,89,56,80.0,177,0.988826815642458,36.0,45.0,81.0,0.4444444444444444,5.0,Medium SSR (1-5)
OO,5138,2025-08-01,ORD,MGW,2025-08-01 21:13:00+00:00,2025-08-01 23:59:00+00:00,2025-08-02 00:16:00+00:00,2025-08-02 02:46:00+00:00,50,CRJ-200,Express,153,310,29,183.0,33,0.66,6.0,12.0,18.0,0.3333333333333333,1.0,Medium SSR (1-5)
UA,2369,2025-08-12,ORD,AUS,2025-08-12 08:50:00+00:00,2025-08-12 11:44:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:19:00+00:00,179,B737-900,Mainline,557,553,56,-2.0,154,0.8603351955307262,55.0,59.0,114.0,0.4824561403508772,0.0,Low SSR (0)
UA,1933,2025-08-14,ORD,LAS,2025-08-14 08:47:00+00:00,2025-08-14 10:55:00+00:00,2025-08-14 08:49:00+00:00,2025-08-14 10:24:00+00:00,179,B737-900,Mainline,77,94,56,2.0,174,0.9720670391061452,47.0,56.0,103.0,0.4563106796116505,2.0,Medium SSR (1-5)
OO,5122,2025-08-08,ORD,EAU,2025-08-08 12:25:00+00:00,2025-08-08 13:54:00+00:00,2025-08-08 12:18:00+00:00,2025-08-08 13:30:00+00:00,50,CRJ-200,Express,52,40,29,-7.0,39,0.78,19.0,15.0,34.0,0.5588235294117647,0.0,Low SSR (0)
UA,118,2025-08-03,ORD,EDI,2025-08-03 18:40:00+00:00,2025-08-04 08:25:00+00:00,2025-08-03 19:27:00+00:00,2025-08-04 08:25:00+00:00,176,B757-200,Mainline,90,101,75,47.0,175,0.9943181818181818,115.0,61.0,176.0,0.6534090909090909,7.0,High SSR (>5)
UA,2640,2025-08-07,ORD,DCA,2025-08-07 15:00:00+00:00,2025-08-07 18:02:00+00:00,2025-08-07 14:53:00+00:00,2025-08-07 18:01:00+00:00,126,B737-700,Mainline,301,64,43,-7.0,89,0.7063492063492064,9.0,27.0,36.0,0.25,0.0,Low SSR (0)
UA,1485,2025-08-01,ORD,SEA,2025-08-01 13:40:00+00:00,2025-08-01 16:20:00+00:00,2025-08-01 13:47:00+00:00,2025-08-01 16:12:00+00:00,179,B737-900,Mainline,74,94,56,7.0,179,1.0,68.0,80.0,148.0,0.4594594594594595,8.0,High SSR (>5)
UA,359,2025-08-07,ORD,MEX,2025-08-07 09:16:00+00:00,2025-08-07 12:45:00+00:00,2025-08-07 09:13:00+00:00,2025-08-07 12:38:00+00:00,150,A320-200,Mainline,2261,2232,110,-3.0,149,0.9933333333333332,49.0,67.0,116.0,0.4224137931034483,8.0,High SSR (>5)
G7,4530,2025-08-04,ORD,SGF,2025-08-04 15:50:00+00:00,2025-08-04 17:38:00+00:00,2025-08-04 15:49:00+00:00,2025-08-04 17:33:00+00:00,50,CRJ-550,Express,82,65,29,-1.0,46,0.92,24.0,0.0,24.0,1.0,0.0,Low SSR (0)
UA,1975,2025-08-12,ORD,ATL,2025-08-12 07:30:00+00:00,2025-08-12 10:40:00+00:00,2025-08-12 07:27:00+00:00,2025-08-12 10:40:00+00:00,126,A319-100,Mainline,614,651,43,-3.0,116,0.9206349206349206,11.0,57.0,68.0,0.1617647058823529,1.0,Medium SSR (1-5)
UA,1113,2025-08-04,ORD,ALB,2025-08-04 11:59:00+00:00,2025-08-04 15:09:00+00:00,2025-08-04 11:49:00+00:00,2025-08-04 14:38:00+00:00,166,B737-800,Mainline,65,70,51,-10.0,126,0.7590361445783133,22.0,61.0,83.0,0.2650602409638554,1.0,Medium SSR (1-5)
OO,5414,2025-08-11,ORD,MEM,2025-08-11 15:37:00+00:00,2025-08-11 17:38:00+00:00,2025-08-11 15:33:00+00:00,2025-08-11 17:20:00+00:00,76,ERJ-175,Express,45,50,34,-4.0,67,0.881578947368421,40.0,17.0,57.0,0.7017543859649122,1.0,Medium SSR (1-5)
UA,2385,2025-08-13,ORD,MSO,2025-08-13 08:50:00+00:00,2025-08-13 11:38:00+00:00,2025-08-13 08:44:00+00:00,2025-08-13 11:14:00+00:00,166,B737-800,Mainline,69,60,51,-6.0,143,0.8614457831325302,58.0,25.0,83.0,0.6987951807228916,2.0,Medium SSR (1-5)
UA,2347,2025-08-02,ORD,CLE,2025-08-02 21:15:00+00:00,2025-08-02 23:41:00+00:00,2025-08-02 21:40:00+00:00,2025-08-03 00:01:00+00:00,166,B737-MAX8,Mainline,62,75,51,25.0,122,0.7349397590361446,65.0,5.0,70.0,0.9285714285714286,3.0,Medium SSR (1-5)
OO,5652,2025-08-14,ORD,GEG,2025-08-14 19:38:00+00:00,2025-08-14 21:59:00+00:00,2025-08-14 20:04:00+00:00,2025-08-14 21:57:00+00:00,76,ERJ-175,Express,63,43,34,26.0,65,0.8552631578947368,27.0,18.0,45.0,0.6,1.0,Medium SSR (1-5)
OO,5521,2025-08-08,ORD,ATW,2025-08-08 15:35:00+00:00,2025-08-08 16:48:00+00:00,2025-08-08 15:33:00+00:00,2025-08-08 16:43:00+00:00,50,CRJ-200,Express,73,61,29,-2.0,43,0.86,20.0,19.0,39.0,0.5128205128205128,0.0,Low SSR (0)
UA,2251,2025-08-01,ORD,PIT,2025-08-01 10:35:00+00:00,2025-08-01 13:14:00+00:00,2025-08-01 10:31:00+00:00,2025-08-01 12:48:00+00:00,126,A319-100,Mainline,63,71,43,-4.0,123,0.9761904761904762,30.0,28.0,58.0,0.5172413793103449,3.0,Medium SSR (1-5)
OO,5100,2025-08-01,ORD,DEC,2025-08-01 17:00:00+00:00,2025-08-01 18:03:00+00:00,2025-08-01 16:53:00+00:00,2025-08-01 18:03:00+00:00,50,CRJ-200,Express,53,58,29,-7.0,36,0.72,20.0,19.0,39.0,0.5128205128205128,2.0,Medium SSR (1-5)
G7,4529,2025-08-06,ORD,SGF,2025-08-06 08:55:00+00:00,2025-08-06 10:48:00+00:00,2025-08-06 08:49:00+00:00,2025-08-06 10:19:00+00:00,50,CRJ-550,Express,62,60,29,-6.0,49,0.98,42.0,5.0,47.0,0.8936170212765957,0.0,Low SSR (0)
UA,944,2025-08-07,ORD,FRA,2025-08-07 15:10:00+00:00,2025-08-08 06:30:00+00:00,2025-08-07 15:15:00+00:00,2025-08-08 06:23:00+00:00,318,B787-10,Mainline,1560,1481,155,5.0,291,0.9150943396226416,163.0,116.0,279.0,0.5842293906810035,10.0,High SSR (>5)
G7,4501,2025-08-06,ORD,AVP,2025-08-06 13:55:00+00:00,2025-08-06 16:55:00+00:00,2025-08-06 13:49:00+00:00,2025-08-06 16:38:00+00:00,50,CRJ-550,Express,58,62,29,-6.0,44,0.88,15.0,3.0,18.0,0.8333333333333334,3.0,Medium SSR (1-5)
OO,5577,2025-08-01,ORD,JAX,2025-08-01 07:00:00+00:00,2025-08-01 10:39:00+00:00,2025-08-01 06:56:00+00:00,2025-08-01 10:24:00+00:00,76,ERJ-175,Express,635,659,34,-4.0,76,1.0,9.0,33.0,42.0,0.2142857142857142,1.0,Medium SSR (1-5)
UA,416,2025-08-03,ORD,MXP,2025-08-03 21:35:00+00:00,2025-08-04 13:20:00+00:00,2025-08-03 22:09:00+00:00,2025-08-04 13:28:00+00:00,243,B787-8,Mainline,1645,1686,150,34.0,179,0.7366255144032922,105.0,48.0,153.0,0.6862745098039216,7.0,High SSR (>5)
UA,399,2025-08-10,ORD,BOS,2025-08-10 11:05:00+00:00,2025-08-10 14:42:00+00:00,2025-08-10 15:00:00+00:00,2025-08-10 18:35:00+00:00,179,B737-900,Mainline,44,90,56,235.0,179,1.0,44.0,104.0,148.0,0.2972972972972973,2.0,Medium SSR (1-5)
UA,1270,2025-08-07,ORD,PUJ,2025-08-07 09:23:00+00:00,2025-08-07 15:05:00+00:00,2025-08-07 09:19:00+00:00,2025-08-07 14:52:00+00:00,179,B737-900,Mainline,100,107,70,-4.0,143,0.7988826815642458,25.0,94.0,119.0,0.2100840336134453,9.0,High SSR (>5)
UA,1655,2025-08-10,ORD,DCA,2025-08-10 18:00:00+00:00,2025-08-10 21:02:00+00:00,2025-08-10 18:17:00+00:00,2025-08-10 21:23:00+00:00,150,A320-200,Mainline,1304,1319,46,17.0,149,0.9933333333333332,29.0,35.0,64.0,0.453125,0.0,Low SSR (0)
UA,1655,2025-08-02,ORD,DCA,2025-08-02 18:00:00+00:00,2025-08-02 21:02:00+00:00,2025-08-02 18:00:00+00:00,2025-08-02 20:49:00+00:00,150,A320-200,Mainline,55,69,46,0.0,146,0.9733333333333334,50.0,35.0,85.0,0.5882352941176471,1.0,Medium SSR (1-5)
UA,2414,2025-08-05,ORD,BNA,2025-08-05 10:43:00+00:00,2025-08-05 12:28:00+00:00,2025-08-05 10:38:00+00:00,2025-08-05 12:12:00+00:00,166,B737-MAX8,Mainline,69,68,51,-5.0,138,0.8313253012048193,16.0,31.0,47.0,0.3404255319148936,1.0,Medium SSR (1-5)
OO,5290,2025-08-04,ORD,BOI,2025-08-04 19:45:00+00:00,2025-08-04 22:52:00+00:00,2025-08-04 21:29:00+00:00,2025-08-05 00:17:00+00:00,76,ERJ-175,Express,252,386,34,104.0,70,0.9210526315789472,25.0,14.0,39.0,0.6410256410256411,2.0,Medium SSR (1-5)
OO,5362,2025-08-08,ORD,MKE,2025-08-08 21:40:00+00:00,2025-08-08 22:45:00+00:00,2025-08-09 01:18:00+00:00,2025-08-09 02:14:00+00:00,50,CRJ-200,Express,97,25,29,218.0,12,0.24,9.0,3.0,12.0,0.75,0.0,Low SSR (0)
UA,2418,2025-08-12,ORD,PHL,2025-08-12 07:35:00+00:00,2025-08-12 10:47:00+00:00,2025-08-12 07:30:00+00:00,2025-08-12 10:39:00+00:00,179,B737-900,Mainline,715,709,119,-5.0,103,0.5754189944134078,33.0,24.0,57.0,0.5789473684210527,1.0,Medium SSR (1-5)
G7,4463,2025-08-07,ORD,ABE,2025-08-07 18:35:00+00:00,2025-08-07 21:55:00+00:00,2025-08-07 18:35:00+00:00,2025-08-07 21:46:00+00:00,50,CRJ-550,Express,105,45,29,0.0,49,0.98,15.0,7.0,22.0,0.6818181818181818,0.0,Low SSR (0)
G7,4502,2025-08-02,ORD,LEX,2025-08-02 10:50:00+00:00,2025-08-02 13:21:00+00:00,2025-08-02 10:46:00+00:00,2025-08-02 13:26:00+00:00,50,CRJ-550,Express,62,72,29,-4.0,48,0.96,32.0,4.0,36.0,0.8888888888888888,2.0,Medium SSR (1-5)
UA,1363,2025-08-11,ORD,LAX,2025-08-11 12:54:00+00:00,2025-08-11 15:23:00+00:00,2025-08-11 12:48:00+00:00,2025-08-11 15:09:00+00:00,200,A321-2NX,Mainline,75,77,62,-6.0,200,1.0,23.0,121.0,144.0,0.1597222222222222,3.0,Medium SSR (1-5)
UA,2133,2025-08-04,ORD,EWR,2025-08-04 15:40:00+00:00,2025-08-04 19:14:00+00:00,2025-08-04 15:47:00+00:00,2025-08-04 19:06:00+00:00,176,B757-200,Mainline,67,83,56,7.0,176,1.0,15.0,94.0,109.0,0.1376146788990825,3.0,Medium SSR (1-5)
UA,1967,2025-08-10,ORD,LAX,2025-08-10 18:15:00+00:00,2025-08-10 20:47:00+00:00,2025-08-10 18:16:00+00:00,2025-08-10 20:38:00+00:00,179,B737-900,Mainline,73,67,56,1.0,179,1.0,10.0,93.0,103.0,0.0970873786407767,2.0,Medium SSR (1-5)
UA,1641,2025-08-11,ORD,IND,2025-08-11 21:30:00+00:00,2025-08-11 23:43:00+00:00,2025-08-11 21:43:00+00:00,2025-08-12 00:32:00+00:00,166,B737-800,Mainline,160,88,51,13.0,45,0.2710843373493976,30.0,3.0,33.0,0.9090909090909092,1.0,Medium SSR (1-5)
UA,1314,2025-08-07,ORD,IAH,2025-08-07 14:26:00+00:00,2025-08-07 17:25:00+00:00,2025-08-07 14:23:00+00:00,2025-08-07 17:17:00+00:00,200,A321-2NX,Mainline,72,70,62,-3.0,200,1.0,39.0,74.0,113.0,0.3451327433628318,6.0,High SSR (>5)
UA,752,2025-08-15,ORD,DCA,2025-08-15 12:50:00+00:00,2025-08-15 15:48:00+00:00,2025-08-15 12:58:00+00:00,2025-08-15 15:42:00+00:00,126,A319-100,Mainline,20,43,43,8.0,116,0.9206349206349206,28.0,26.0,54.0,0.5185185185185185,2.0,Medium SSR (1-5)
UA,2225,2025-08-13,ORD,PHX,2025-08-13 09:15:00+00:00,2025-08-13 11:09:00+00:00,2025-08-13 09:04:00+00:00,2025-08-13 10:37:00+00:00,179,B737-900,Mainline,92,102,56,-11.0,106,0.5921787709497207,26.0,34.0,60.0,0.4333333333333333,2.0,Medium SSR (1-5)
G7,4185,2025-08-07,ORD,STL,2025-08-07 20:05:00+00:00,2025-08-07 21:35:00+00:00,2025-08-07 20:06:00+00:00,2025-08-07 21:15:00+00:00,50,CRJ-550,Express,100,106,29,1.0,50,1.0,33.0,2.0,35.0,0.9428571428571428,0.0,Low SSR (0)
UA,265,2025-08-01,ORD,YYZ,2025-08-01 17:55:00+00:00,2025-08-01 20:44:00+00:00,2025-08-01 17:57:00+00:00,2025-08-01 20:28:00+00:00,126,A319-100,Mainline,69,72,52,2.0,122,0.9682539682539684,23.0,33.0,56.0,0.4107142857142857,4.0,Medium SSR (1-5)
YX,3465,2025-08-08,ORD,GSP,2025-08-08 17:55:00+00:00,2025-08-08 21:00:00+00:00,2025-08-08 17:53:00+00:00,2025-08-08 20:43:00+00:00,70,ERJ-170,Express,65,103,34,-2.0,63,0.9,15.0,11.0,26.0,0.5769230769230769,1.0,Medium SSR (1-5)
OO,5984,2025-08-07,ORD,BIL,2025-08-07 09:20:00+00:00,2025-08-07 11:36:00+00:00,2025-08-07 09:16:00+00:00,2025-08-07 11:18:00+00:00,76,ERJ-175,Express,78,75,34,-4.0,76,1.0,25.0,15.0,40.0,0.625,2.0,Medium SSR (1-5)
UA,1097,2025-08-10,ORD,DCA,2025-08-10 11:15:00+00:00,2025-08-10 14:13:00+00:00,2025-08-10 11:55:00+00:00,2025-08-10 15:01:00+00:00,126,B737-700,Mainline,985,59,43,40.0,125,0.992063492063492,19.0,73.0,92.0,0.2065217391304347,2.0,Medium SSR (1-5)
UA,1069,2025-08-08,ORD,DCA,2025-08-08 19:40:00+00:00,2025-08-08 22:42:00+00:00,2025-08-08 19:52:00+00:00,2025-08-08 22:48:00+00:00,126,A319-100,Mainline,65,56,43,12.0,86,0.6825396825396826,25.0,20.0,45.0,0.5555555555555556,0.0,Low SSR (0)
YX,3520,2025-08-15,ORD,CVG,2025-08-15 21:10:00+00:00,2025-08-15 23:40:00+00:00,2025-08-15 21:04:00+00:00,2025-08-15 23:20:00+00:00,76,ERJ-175,Express,45,43,34,-6.0,54,0.7105263157894737,21.0,1.0,22.0,0.9545454545454546,0.0,Low SSR (0)
OO,5712,2025-08-03,ORD,GSP,2025-08-03 13:55:00+00:00,2025-08-03 16:54:00+00:00,2025-08-03 13:52:00+00:00,2025-08-03 17:13:00+00:00,76,ERJ-175,Express,40,43,34,-3.0,74,0.9736842105263158,25.0,15.0,40.0,0.625,3.0,Medium SSR (1-5)
G7,4425,2025-08-09,ORD,GRR,2025-08-09 14:00:00+00:00,2025-08-09 16:04:00+00:00,2025-08-09 13:54:00+00:00,2025-08-09 15:50:00+00:00,50,CRJ-550,Express,175,192,29,-6.0,46,0.92,12.0,1.0,13.0,0.9230769230769232,3.0,Medium SSR (1-5)
OO,5624,2025-08-11,ORD,LEX,2025-08-11 17:50:00+00:00,2025-08-11 20:21:00+00:00,2025-08-11 17:51:00+00:00,2025-08-11 20:17:00+00:00,76,ERJ-175,Express,41,65,34,1.0,75,0.986842105263158,32.0,10.0,42.0,0.7619047619047619,1.0,Medium SSR (1-5)
UA,356,2025-08-02,ORD,ATL,2025-08-02 14:40:00+00:00,2025-08-02 17:49:00+00:00,2025-08-02 14:42:00+00:00,2025-08-02 17:43:00+00:00,126,A319-100,Mainline,1109,1108,43,2.0,126,1.0,33.0,46.0,79.0,0.4177215189873418,4.0,Medium SSR (1-5)
OO,5810,2025-08-11,ORD,PIA,2025-08-11 20:20:00+00:00,2025-08-11 21:32:00+00:00,2025-08-11 21:26:00+00:00,2025-08-11 23:20:00+00:00,50,CRJ-200,Express,90,51,29,66.0,50,1.0,35.0,22.0,57.0,0.6140350877192983,0.0,Low SSR (0)
OO,5984,2025-08-09,ORD,BIL,2025-08-09 09:20:00+00:00,2025-08-09 11:36:00+00:00,2025-08-09 09:13:00+00:00,2025-08-09 11:23:00+00:00,76,ERJ-175,Express,800,798,34,-7.0,76,1.0,36.0,8.0,44.0,0.8181818181818182,2.0,Medium SSR (1-5)
UA,374,2025-08-11,ORD,MSP,2025-08-11 16:10:00+00:00,2025-08-11 17:49:00+00:00,2025-08-11 16:14:00+00:00,2025-08-11 17:38:00+00:00,126,A319-100,Mainline,75,106,43,4.0,120,0.9523809523809524,48.0,37.0,85.0,0.5647058823529412,1.0,Medium SSR (1-5)
UA,3,2025-08-14,ORD,ZRH,2025-08-14 15:55:00+00:00,2025-08-15 07:45:00+00:00,2025-08-14 15:52:00+00:00,2025-08-15 07:36:00+00:00,167,B767-300,Mainline,1545,1577,145,-3.0,162,0.9700598802395208,109.0,71.0,180.0,0.6055555555555555,3.0,Medium SSR (1-5)
UA,1538,2025-08-04,ORD,SAV,2025-08-04 11:05:00+00:00,2025-08-04 14:34:00+00:00,2025-08-04 10:56:00+00:00,2025-08-04 14:21:00+00:00,179,B737-900,Mainline,103,115,56,-9.0,155,0.8659217877094972,24.0,63.0,87.0,0.2758620689655172,5.0,Medium SSR (1-5)
UA,1708,2025-08-07,ORD,CLE,2025-08-07 19:35:00+00:00,2025-08-07 22:00:00+00:00,2025-08-07 19:38:00+00:00,2025-08-07 21:54:00+00:00,126,B737-700,Mainline,78,65,43,3.0,121,0.9603174603174603,32.0,40.0,72.0,0.4444444444444444,0.0,Low SSR (0)
G7,4452,2025-08-14,ORD,RIC,2025-08-14 10:50:00+00:00,2025-08-14 13:57:00+00:00,2025-08-14 15:04:00+00:00,2025-08-14 18:02:00+00:00,50,CRJ-550,Express,1080,1337,29,254.0,38,0.76,2.0,1.0,3.0,0.6666666666666666,0.0,Low SSR (0)
UA,791,2025-08-15,ORD,DEN,2025-08-15 07:10:00+00:00,2025-08-15 08:58:00+00:00,2025-08-15 08:10:00+00:00,2025-08-15 09:31:00+00:00,200,A321-2NX,Mainline,-28,51,62,60.0,192,0.96,15.0,87.0,102.0,0.1470588235294117,0.0,Low SSR (0)
UA,2251,2025-08-05,ORD,PIT,2025-08-05 10:35:00+00:00,2025-08-05 13:14:00+00:00,2025-08-05 10:42:00+00:00,2025-08-05 13:23:00+00:00,126,A319-100,Mainline,57,68,43,7.0,112,0.8888888888888888,14.0,23.0,37.0,0.3783783783783784,0.0,Low SSR (0)
YX,3668,2025-08-12,ORD,IND,2025-08-12 08:45:00+00:00,2025-08-12 11:04:00+00:00,2025-08-12 08:41:00+00:00,2025-08-12 10:44:00+00:00,76,ERJ-175,Express,931,964,70,-4.0,47,0.618421052631579,11.0,6.0,17.0,0.6470588235294118,0.0,Low SSR (0)
UA,2254,2025-08-13,ORD,PDX,2025-08-13 09:10:00+00:00,2025-08-13 11:43:00+00:00,2025-08-13 09:15:00+00:00,2025-08-13 11:29:00+00:00,200,A321-2NX,Mainline,765,741,62,5.0,200,1.0,78.0,59.0,137.0,0.5693430656934306,5.0,Medium SSR (1-5)
UA,422,2025-08-10,ORD,ATH,2025-08-10 16:15:00+00:00,2025-08-11 10:30:00+00:00,2025-08-10 16:20:00+00:00,2025-08-11 10:41:00+00:00,318,B787-10,Mainline,185,225,155,5.0,266,0.8364779874213837,128.0,126.0,254.0,0.5039370078740157,11.0,High SSR (>5)
UA,2440,2025-08-13,ORD,LAS,2025-08-13 13:02:00+00:00,2025-08-13 15:03:00+00:00,2025-08-13 13:02:00+00:00,2025-08-13 14:44:00+00:00,179,B737-MAX9,Mainline,67,47,64,0.0,126,0.7039106145251397,16.0,39.0,55.0,0.2909090909090909,2.0,Medium SSR (1-5)
UA,721,2025-08-11,ORD,BOS,2025-08-11 09:15:00+00:00,2025-08-11 12:50:00+00:00,2025-08-11 09:09:00+00:00,2025-08-11 12:59:00+00:00,179,B737-MAX9,Mainline,80,76,56,-6.0,179,1.0,29.0,71.0,100.0,0.29,1.0,Medium SSR (1-5)
UA,2202,2025-08-08,ORD,IAH,2025-08-08 18:25:00+00:00,2025-08-08 21:21:00+00:00,2025-08-08 18:25:00+00:00,2025-08-08 21:05:00+00:00,179,B737-900,Mainline,80,83,56,0.0,179,1.0,44.0,76.0,120.0,0.3666666666666666,5.0,Medium SSR (1-5)
UA,1564,2025-08-09,ORD,MSP,2025-08-09 20:05:00+00:00,2025-08-09 21:43:00+00:00,2025-08-09 20:23:00+00:00,2025-08-09 22:22:00+00:00,166,B737-800,Mainline,68,70,60,18.0,158,0.9518072289156626,132.0,16.0,148.0,0.8918918918918919,1.0,Medium SSR (1-5)
UA,1660,2025-08-15,ORD,SFO,2025-08-15 16:50:00+00:00,2025-08-15 19:36:00+00:00,2025-08-15 16:53:00+00:00,2025-08-15 20:00:00+00:00,234,B757-300,Mainline,118,118,66,3.0,215,0.9188034188034188,55.0,88.0,143.0,0.3846153846153846,5.0,Medium SSR (1-5)
OO,5763,2025-08-06,ORD,TUL,2025-08-06 12:45:00+00:00,2025-08-06 14:49:00+00:00,2025-08-06 12:50:00+00:00,2025-08-06 14:51:00+00:00,76,ERJ-175,Express,40,65,34,5.0,63,0.8289473684210527,19.0,5.0,24.0,0.7916666666666666,1.0,Medium SSR (1-5)
